Att,date,Value
DesRoll,8.7850044167,0.00
DesRoll,8.7866670167,0.00
DesRoll,8.7883369833,0.00
DesRoll,8.7900031333,0.00
DesRoll,8.7916709667,0.00
DesRoll,8.7933333833,0.00
DesRoll,8.7949977000,0.00
DesRoll,8.7966695667,0.00
DesRoll,8.7983367167,0.00
DesRoll,8.8000024833,0.00
DesRoll,8.8016701000,0.00
DesRoll,8.8033363500,0.00
DesRoll,8.8050179833,0.00
DesRoll,8.8066703833,0.00
DesRoll,8.8083440500,0.00
DesRoll,8.8099982833,0.00
DesRoll,8.8116697833,0.00
DesRoll,8.8133313167,0.00
DesRoll,8.8150061167,0.00
DesRoll,8.8166632500,0.00
DesRoll,8.8183433833,0.00
DesRoll,8.8200028833,0.00
DesRoll,8.8216754667,0.00
DesRoll,8.8233373667,0.00
DesRoll,8.8250097667,0.00
DesRoll,8.8266643333,0.00
DesRoll,8.8283426833,0.00
DesRoll,8.8300015500,0.00
DesRoll,8.8316699500,0.00
DesRoll,8.8333312667,0.00
DesRoll,8.8350056833,0.00
DesRoll,8.8366658000,0.00
DesRoll,8.8383373667,0.00
DesRoll,8.8399993333,0.00
DesRoll,8.8416750500,0.00
DesRoll,8.8433413667,0.00
DesRoll,8.8450103000,0.00
DesRoll,8.8466700000,0.00
DesRoll,8.8483401333,0.00
DesRoll,8.8500044333,0.00
DesRoll,8.8516638333,0.00
DesRoll,8.8533311167,0.00
DesRoll,8.8549981667,0.00
DesRoll,8.8566640667,0.00
DesRoll,8.8583334333,0.00
DesRoll,8.8600035833,0.00
DesRoll,8.8616636500,0.00
DesRoll,8.8633379167,0.00
DesRoll,8.8650079167,0.00
DesRoll,8.8666703833,0.00
DesRoll,8.8683420333,0.00
DesRoll,8.8699956667,0.00
DesRoll,8.8716697167,0.00
DesRoll,8.8733360833,0.00
DesRoll,8.8750026833,0.00
DesRoll,8.8766631833,0.00
DesRoll,8.8783386500,0.00
DesRoll,8.8799978500,0.00
DesRoll,8.8816631167,0.00
DesRoll,8.8833423167,0.00
DesRoll,8.8850030000,0.00
DesRoll,8.8866714667,0.00
DesRoll,8.8883408167,0.00
DesRoll,8.8900077167,0.00
DesRoll,8.8916636333,0.00
DesRoll,8.8933371500,0.00
DesRoll,8.8950026833,0.00
DesRoll,8.8966718167,0.00
DesRoll,8.8983312167,0.00
DesRoll,8.9000095833,0.00
DesRoll,8.9016694500,0.00
DesRoll,8.9033488500,0.00
DesRoll,8.9050006500,0.00
DesRoll,8.9066752167,0.00
DesRoll,8.9083366167,0.00
DesRoll,8.9100071333,0.00
DesRoll,8.9116710667,0.00
DesRoll,8.9133445500,0.00
DesRoll,8.9149962000,0.00
DesRoll,8.9166717333,0.00
DesRoll,8.9183297833,0.00
DesRoll,8.9200043500,0.00
DesRoll,8.9216630333,0.00
DesRoll,8.9233445000,0.00
DesRoll,8.9250086000,0.00
DesRoll,8.9266760667,0.00
DesRoll,8.9283496167,0.00
DesRoll,8.9300080167,0.00
DesRoll,8.9316629333,0.00
DesRoll,8.9333403500,0.00
DesRoll,8.9349985000,0.00
DesRoll,8.9366741833,0.00
DesRoll,8.9383410333,0.00
DesRoll,8.9400033000,0.00
DesRoll,8.9416667500,0.00
DesRoll,8.9433371500,0.00
DesRoll,8.9450036667,0.00
DesRoll,8.9466684500,0.00
DesRoll,8.9483381333,0.00
DesRoll,8.9500022333,0.00
DesRoll,8.9516643500,0.00
DesRoll,8.9533319000,0.00
DesRoll,8.9550017667,0.00
DesRoll,8.9566680500,0.00
DesRoll,8.9583361167,0.00
DesRoll,8.9600035333,0.00
DesRoll,8.9616725500,0.00
DesRoll,8.9633426333,0.00
DesRoll,8.9650119667,0.00
DesRoll,8.9666638000,0.00
DesRoll,8.9683383833,0.00
DesRoll,8.9699978167,0.00
DesRoll,8.9716710000,0.00
DesRoll,8.9733354833,0.00
DesRoll,8.9749969667,0.00
DesRoll,8.9766649500,0.00
DesRoll,8.9783365500,0.00
DesRoll,8.9799975167,0.00
DesRoll,8.9816641833,0.00
DesRoll,8.9833372167,0.00
DesRoll,8.9850031167,0.00
DesRoll,8.9866648833,0.00
DesRoll,8.9883437167,0.00
DesRoll,8.9900057000,0.00
DesRoll,8.9916650167,0.00
DesRoll,8.9933302333,0.00
DesRoll,8.9949983000,0.00
DesRoll,8.9966694833,0.00
DesRoll,8.9983355833,0.00
DesRoll,8.9999959667,0.00
DesRoll,9.0016706500,0.00
DesRoll,9.0033377000,0.00
DesRoll,9.0050052500,0.00
DesRoll,9.0066724833,0.00
DesRoll,9.0083389333,0.00
DesRoll,9.0099978500,0.00
DesRoll,9.0116644333,0.00
DesRoll,9.0133364500,0.00
DesRoll,9.0149977833,0.00
DesRoll,9.0166698333,0.00
DesRoll,9.0183418500,0.00
DesRoll,9.0200025500,0.00
DesRoll,9.0216724000,0.00
DesRoll,9.0233410667,0.00
DesRoll,9.0250135500,0.00
DesRoll,9.0266640333,0.00
DesRoll,9.0283425500,0.00
DesRoll,9.0300030333,0.00
DesRoll,9.0316740833,0.00
DesRoll,9.0333397000,0.00
DesRoll,9.0350073833,0.00
DesRoll,9.0366641333,0.00
DesRoll,9.0383382833,0.00
DesRoll,9.0400019500,0.00
DesRoll,9.0416716667,0.00
DesRoll,9.0433417167,0.00
DesRoll,9.0450100833,0.00
DesRoll,9.0466674667,0.00
DesRoll,9.0483466667,0.00
DesRoll,9.0500040833,0.00
DesRoll,9.0516694833,0.00
DesRoll,9.0533360000,0.00
DesRoll,9.0549967500,0.00
DesRoll,9.0566699167,0.00
DesRoll,9.0583402667,0.00
DesRoll,9.0599974000,0.00
DesRoll,9.0616621667,0.00
DesRoll,9.0633425333,0.00
DesRoll,9.0650061000,0.00
DesRoll,9.0666712000,0.00
DesRoll,9.0683379000,0.00
DesRoll,9.0699977000,0.00
DesRoll,9.0716699833,0.00
DesRoll,9.0733372167,0.00
DesRoll,9.0749975333,0.00
DesRoll,9.0766684833,0.00
DesRoll,9.0783311500,0.00
DesRoll,9.0799981500,0.00
DesRoll,9.0816664500,0.00
DesRoll,9.0833400167,0.00
DesRoll,9.0850082167,0.00
DesRoll,9.0866694667,0.00
DesRoll,9.0883367500,0.00
DesRoll,9.0899986500,0.00
DesRoll,9.0916715500,0.00
DesRoll,9.0933318333,0.00
DesRoll,9.0949966333,0.00
DesRoll,9.0966647333,0.00
DesRoll,9.0983367000,0.00
DesRoll,9.0999972333,0.00
DesRoll,9.1016837000,0.00
DesRoll,9.1033405000,0.00
DesRoll,9.1050020667,0.00
DesRoll,9.1066642667,0.00
DesRoll,9.1083411667,0.00
DesRoll,9.1100043833,0.00
DesRoll,9.1116701500,0.00
DesRoll,9.1133361833,0.00
DesRoll,9.1149964833,0.00
DesRoll,9.1166666000,0.00
DesRoll,9.1183313500,0.00
DesRoll,9.1200039333,0.00
DesRoll,9.1216635667,0.00
DesRoll,9.1233443333,0.00
DesRoll,9.1250077833,0.00
DesRoll,9.1266762667,0.00
DesRoll,9.1283433000,0.00
DesRoll,9.1300034000,0.00
DesRoll,9.1316710667,0.00
DesRoll,9.1333452167,0.00
DesRoll,9.1349967833,0.00
DesRoll,9.1366753667,0.00
DesRoll,9.1383350000,0.00
DesRoll,9.1400097833,0.00
DesRoll,9.1416678833,0.00
DesRoll,9.1433543167,0.00
DesRoll,9.1450042000,0.00
DesRoll,9.1466757167,0.00
DesRoll,9.1483394667,0.00
DesRoll,9.1500091333,0.00
DesRoll,9.1516691167,0.00
DesRoll,9.1533382000,0.00
DesRoll,9.1550012833,0.00
DesRoll,9.1566801500,0.00
DesRoll,9.1583379667,0.00
DesRoll,9.1600045500,0.00
DesRoll,9.1616635833,0.00
DesRoll,9.1633431500,0.00
DesRoll,9.1650043833,0.00
DesRoll,9.1666779667,0.00
DesRoll,9.1683368333,0.00
DesRoll,9.1700019333,0.00
DesRoll,9.1716690000,0.00
DesRoll,9.1733482667,0.00
DesRoll,9.1749997000,0.00
DesRoll,9.1766683833,0.00
DesRoll,9.1783370167,0.00
DesRoll,9.1799976333,0.00
DesRoll,9.1816635000,0.00
DesRoll,9.1833416667,0.00
DesRoll,9.1849984667,0.00
DesRoll,9.1866641000,0.00
DesRoll,9.1883369333,0.00
DesRoll,9.1899984667,0.00
DesRoll,9.1916637000,0.00
DesRoll,9.1933309167,0.00
DesRoll,9.1950017000,0.00
DesRoll,9.1966716000,0.00
DesRoll,9.1983375167,0.00
DesRoll,9.2000027000,0.00
DesRoll,9.2016697333,0.00
DesRoll,9.2033411500,0.00
DesRoll,9.2050042000,0.00
DesRoll,9.2066732833,0.00
DesRoll,9.2083428667,0.00
DesRoll,9.2100034500,0.00
DesRoll,9.2116642500,0.00
DesRoll,9.2133364333,0.00
DesRoll,9.2149998000,0.00
DesRoll,9.2166737000,0.00
DesRoll,9.2183396833,0.00
DesRoll,9.2200032667,0.00
DesRoll,9.2216732667,0.00
DesRoll,9.2233403333,0.00
DesRoll,9.2250032500,0.00
DesRoll,9.2266709167,0.00
DesRoll,9.2283440167,0.00
DesRoll,9.2299972167,0.00
DesRoll,9.2316669500,0.00
DesRoll,9.2333348500,0.00
DesRoll,9.2349985500,0.00
DesRoll,9.2366633167,0.00
DesRoll,9.2383339500,0.00
DesRoll,9.2400022000,0.00
DesRoll,9.2416748333,0.00
DesRoll,9.2433415000,0.00
DesRoll,9.2450172167,0.00
DesRoll,9.2466730000,0.00
DesRoll,9.2483439167,0.00
DesRoll,9.2499977333,0.00
DesRoll,9.2516758667,0.00
DesRoll,9.2533361833,0.00
DesRoll,9.2550038000,0.00
DesRoll,9.2566669667,0.00
DesRoll,9.2583401333,0.00
DesRoll,9.2599996167,0.00
DesRoll,9.2616766000,0.00
DesRoll,9.2633382000,0.00
DesRoll,9.2650070833,0.00
DesRoll,9.2666681000,0.00
DesRoll,9.2683422833,0.00
DesRoll,9.2700020167,0.00
DesRoll,9.2716668167,0.00
DesRoll,9.2733396167,0.00
DesRoll,9.2750192000,0.00
DesRoll,9.2766668667,0.00
DesRoll,9.2783393000,0.00
DesRoll,9.2800019833,0.00
DesRoll,9.2816693333,0.00
DesRoll,9.2833412667,0.00
DesRoll,9.2850109167,0.00
DesRoll,9.2866643333,0.00
DesRoll,9.2883434667,0.00
DesRoll,9.2899969333,0.00
DesRoll,9.2916662667,0.00
DesRoll,9.2933332500,0.00
DesRoll,9.2950036167,0.00
DesRoll,9.2966741000,0.00
DesRoll,9.2983386000,0.00
DesRoll,9.3000057667,0.00
DesRoll,9.3016681167,0.00
DesRoll,9.3033438333,0.00
DesRoll,9.3050046833,0.00
DesRoll,9.3066744500,0.00
DesRoll,9.3083427500,0.00
DesRoll,9.3100112833,0.00
DesRoll,9.3116719000,0.00
DesRoll,9.3133421667,0.00
DesRoll,9.3149983500,0.00
DesRoll,9.3166712500,0.00
DesRoll,9.3183326000,0.00
DesRoll,9.3200093500,0.00
DesRoll,9.3216640833,0.00
DesRoll,9.3233494833,0.00
DesRoll,9.3250023000,0.00
DesRoll,9.3266716500,0.00
DesRoll,9.3283374333,0.00
DesRoll,9.3300005833,0.00
DesRoll,9.3316690833,0.00
DesRoll,9.3333358667,0.00
DesRoll,9.3350016000,0.00
DesRoll,9.3366711333,0.00
DesRoll,9.3383316000,0.00
DesRoll,9.3400025000,0.00
DesRoll,9.3416635500,0.00
DesRoll,9.3433410333,0.00
DesRoll,9.3450077167,0.00
DesRoll,9.3466643333,0.00
DesRoll,9.3483389500,0.00
DesRoll,9.3499965333,0.00
DesRoll,9.3516698000,0.00
DesRoll,9.3533383500,0.00
DesRoll,9.3549972667,0.00
DesRoll,9.3566646333,0.00
DesRoll,9.3583399000,0.00
DesRoll,9.3600022667,0.00
DesRoll,9.3616632333,0.00
DesRoll,9.3633370000,0.00
DesRoll,9.3650097167,0.00
DesRoll,9.3666701667,0.00
DesRoll,9.3683383167,0.00
DesRoll,9.3700027167,0.00
DesRoll,9.3716720167,0.00
DesRoll,9.3733368500,0.00
DesRoll,9.3750072000,0.00
DesRoll,9.3766700833,0.00
DesRoll,9.3783422000,0.00
DesRoll,9.3800015333,0.00
DesRoll,9.3816754667,0.00
DesRoll,9.3833379500,0.00
DesRoll,9.3850096833,0.00
DesRoll,9.3866690833,0.00
DesRoll,9.3883427500,0.00
DesRoll,9.3900020833,0.00
DesRoll,9.3916766000,0.00
DesRoll,9.3933402167,0.00
DesRoll,9.3950050333,0.00
DesRoll,9.3966693167,0.00
DesRoll,9.3983371500,0.00
DesRoll,9.3999973167,0.00
DesRoll,9.4016744167,0.00
DesRoll,9.4033367333,0.00
DesRoll,9.4050117000,0.00
DesRoll,9.4066684667,0.00
DesRoll,9.4083480000,0.00
DesRoll,9.4100001167,0.00
DesRoll,9.4116763500,0.00
DesRoll,9.4133362333,0.00
DesRoll,9.4150110667,0.00
DesRoll,9.4166708667,0.00
DesRoll,9.4183373833,0.00
DesRoll,9.4200001667,0.00
DesRoll,9.4216696000,0.00
DesRoll,9.4233391167,0.00
DesRoll,9.4250090667,0.00
DesRoll,9.4266692667,0.00
DesRoll,9.4283364167,0.00
DesRoll,9.4300053000,0.00
DesRoll,9.4316731833,0.00
DesRoll,9.4333352667,0.00
DesRoll,9.4350031667,0.00
DesRoll,9.4366704667,0.00
DesRoll,9.4383422833,0.00
DesRoll,9.4400103167,0.00
DesRoll,9.4416643500,0.00
DesRoll,9.4433437000,0.00
DesRoll,9.4450024833,0.00
DesRoll,9.4466689500,0.00
DesRoll,9.4483618667,0.00
DesRoll,9.4500045833,0.00
DesRoll,9.4516686167,0.00
DesRoll,9.4533409000,0.00
DesRoll,9.4550075333,0.00
DesRoll,9.4566635667,0.00
DesRoll,9.4583332833,0.00
DesRoll,9.4599973333,0.00
DesRoll,9.4616702667,0.00
DesRoll,9.4633472500,0.00
DesRoll,9.4650110833,0.00
DesRoll,9.4666725000,0.00
DesRoll,9.4683412167,0.00
DesRoll,9.4700032500,0.00
DesRoll,9.4716699833,0.00
DesRoll,9.4733369167,0.00
DesRoll,9.4750000167,0.00
DesRoll,9.4766698333,0.00
DesRoll,9.4783357167,0.00
DesRoll,9.4800044833,0.00
DesRoll,9.4816705833,0.00
DesRoll,9.4833555500,0.00
DesRoll,9.4850134167,0.00
DesRoll,9.4866703500,0.00
DesRoll,9.4883422500,0.00
DesRoll,9.4900038500,0.00
DesRoll,9.4916696667,0.00
DesRoll,9.4933396000,0.00
DesRoll,9.4949998167,0.00
DesRoll,9.4966764833,0.00
DesRoll,9.4983356667,0.00
DesRoll,9.5000078667,0.00
DesRoll,9.5016713833,0.00
DesRoll,9.5033470333,0.00
DesRoll,9.5050066667,0.00
DesRoll,9.5066712833,0.00
DesRoll,9.5083389167,0.00
DesRoll,9.5099965500,0.00
DesRoll,9.5116695000,0.00
DesRoll,9.5133351667,0.00
DesRoll,9.5150044833,0.00
DesRoll,9.5166695667,0.00
DesRoll,9.5183376167,0.00
DesRoll,9.5200004333,0.00
DesRoll,9.5216728333,0.00
DesRoll,9.5233370833,0.00
DesRoll,9.5250062333,0.00
DesRoll,9.5266635833,0.00
DesRoll,9.5283395000,0.00
DesRoll,9.5299971167,0.00
DesRoll,9.5316696500,0.00
DesRoll,9.5333401167,0.00
DesRoll,9.5350068333,0.00
DesRoll,9.5366666333,0.00
DesRoll,9.5383367667,0.00
DesRoll,9.5400026000,0.00
DesRoll,9.5416706333,0.00
DesRoll,9.5433404333,0.00
DesRoll,9.5450136000,0.00
DesRoll,9.5466702833,0.00
DesRoll,9.5483483833,0.00
DesRoll,9.5499967333,0.00
DesRoll,9.5516756000,0.00
DesRoll,9.5533362833,0.00
DesRoll,9.5550095833,0.00
DesRoll,9.5566712167,0.00
DesRoll,9.5583407333,0.00
DesRoll,9.5600046000,0.00
DesRoll,9.5616713833,0.00
DesRoll,9.5633363167,0.00
DesRoll,9.5650070833,0.00
DesRoll,9.5666636167,0.00
DesRoll,9.5683436333,0.00
DesRoll,9.5699995667,0.00
DesRoll,9.5716778000,0.00
DesRoll,9.5733350167,0.00
DesRoll,9.5750072000,0.00
DesRoll,9.5766639167,0.00
DesRoll,9.5783359333,0.00
DesRoll,9.5800018333,0.00
DesRoll,9.5816700167,0.00
DesRoll,9.5833421667,0.00
DesRoll,9.5850064833,0.00
DesRoll,9.5866719667,0.00
DesRoll,9.5883427167,0.00
DesRoll,9.5900036000,0.00
DesRoll,9.5916742000,0.00
DesRoll,9.5933390000,0.00
DesRoll,9.5950031167,0.00
DesRoll,9.5966738667,0.00
DesRoll,9.5983319667,0.00
DesRoll,9.5999977667,0.00
DesRoll,9.6016712667,0.00
DesRoll,9.6033415667,0.00
DesRoll,9.6050035333,0.00
DesRoll,9.6066690667,0.00
DesRoll,9.6083406667,0.00
DesRoll,9.6100016833,0.00
DesRoll,9.6116708167,0.00
DesRoll,9.6133322667,0.00
DesRoll,9.6150071500,0.00
DesRoll,9.6166683333,0.00
DesRoll,9.6183382833,0.00
DesRoll,9.6200043833,0.00
DesRoll,9.6216881667,0.00
DesRoll,9.6233381333,0.00
DesRoll,9.6250083500,0.00
DesRoll,9.6266666000,0.00
DesRoll,9.6283383667,0.00
DesRoll,9.6300039500,0.00
DesRoll,9.6316715000,0.00
DesRoll,9.6333384833,0.00
DesRoll,9.6349984500,0.00
DesRoll,9.6366747167,0.00
DesRoll,9.6383391333,0.00
DesRoll,9.6400061833,0.00
DesRoll,9.6416712167,0.00
DesRoll,9.6433544833,0.00
DesRoll,9.6450030167,0.00
DesRoll,9.6466741000,0.00
DesRoll,9.6483376667,0.00
DesRoll,9.6500053667,0.00
DesRoll,9.6516680667,0.00
DesRoll,9.6533400333,0.00
DesRoll,9.6550000167,0.00
DesRoll,9.6566731500,0.00
DesRoll,9.6583400333,0.00
DesRoll,9.6600052500,0.00
DesRoll,9.6616644667,0.00
DesRoll,9.6633384167,0.00
DesRoll,9.6650051333,0.00
DesRoll,9.6666645167,0.00
DesRoll,9.6683366167,0.00
DesRoll,9.6700072333,0.00
DesRoll,9.6716716667,0.00
DesRoll,9.6733382167,0.00
DesRoll,9.6749982167,0.00
DesRoll,9.6766648167,0.00
DesRoll,9.6783327000,0.00
DesRoll,9.6799976167,0.00
DesRoll,9.6816670333,0.00
DesRoll,9.6833432667,0.00
DesRoll,9.6850029667,0.00
DesRoll,9.6866702000,0.00
DesRoll,9.6883406833,0.00
DesRoll,9.6900019667,0.00
DesRoll,9.6916802167,0.00
DesRoll,9.6933368167,0.00
DesRoll,9.6950097333,0.00
DesRoll,9.6966629167,0.00
DesRoll,9.6983400667,0.00
DesRoll,9.6999972333,0.00
DesRoll,9.7016740833,0.00
DesRoll,9.7033379000,0.00
DesRoll,9.7050144500,0.00
DesRoll,9.7066736667,0.00
DesRoll,9.7083484667,0.00
DesRoll,9.7100040667,0.00
DesRoll,9.7116751667,0.00
DesRoll,9.7133376167,0.00
DesRoll,9.7150095667,0.00
DesRoll,9.7166713167,0.00
DesRoll,9.7183377167,0.00
DesRoll,9.7200025333,0.00
DesRoll,9.7216717833,0.00
DesRoll,9.7233433833,0.00
DesRoll,9.7250107833,0.00
DesRoll,9.7266719500,0.00
DesRoll,9.7283518833,0.00
DesRoll,9.7300022167,0.00
DesRoll,9.7316736333,0.00
DesRoll,9.7333427167,0.00
DesRoll,9.7350076500,0.00
DesRoll,9.7366695000,0.00
DesRoll,9.7383374500,0.00
DesRoll,9.7400047667,0.00
DesRoll,9.7416744667,0.00
DesRoll,9.7433389667,0.00
DesRoll,9.7450094833,0.00
DesRoll,9.7466653000,0.00
DesRoll,9.7483376667,0.00
DesRoll,9.7500016833,0.00
DesRoll,9.7516682833,0.00
DesRoll,9.7533359000,0.00
DesRoll,9.7549984167,0.00
DesRoll,9.7566669833,0.00
DesRoll,9.7583333500,0.00
DesRoll,9.7600025667,0.00
DesRoll,9.7616743500,0.00
DesRoll,9.7633465667,0.00
DesRoll,9.7650078500,0.00
DesRoll,9.7666651333,0.00
DesRoll,9.7683412333,0.00
DesRoll,9.7700023000,0.00
DesRoll,9.7716655667,0.00
DesRoll,9.7733407667,0.00
DesRoll,9.7750038000,0.00
DesRoll,9.7766650333,0.00
DesRoll,9.7783382500,0.00
DesRoll,9.7800042667,0.00
DesRoll,9.7816669333,0.00
DesRoll,9.7833401000,0.00
DesRoll,9.7850024000,0.00
DesRoll,9.7866687000,0.00
DesRoll,9.7883399167,0.00
DesRoll,9.7900005667,0.00
DesRoll,9.7916663500,0.00
DesRoll,9.7933409833,0.00
DesRoll,9.7950217667,0.00
DesRoll,9.7966696333,0.00
DesRoll,9.7983362333,0.00
DesRoll,9.8000036833,0.00
DesRoll,9.8016665000,0.00
DesRoll,9.8033403167,0.00
DesRoll,9.8050039500,0.00
DesRoll,9.8066715000,0.00
DesRoll,9.8083404167,0.00
DesRoll,9.8100032833,0.00
DesRoll,9.8116704167,0.00
DesRoll,9.8133370167,0.00
DesRoll,9.8150033167,0.00
DesRoll,9.8166635833,0.00
DesRoll,9.8183377500,0.00
DesRoll,9.8200020667,0.00
DesRoll,9.8216688333,0.00
DesRoll,9.8233472667,0.00
DesRoll,9.8250047500,0.00
DesRoll,9.8266696500,0.00
DesRoll,9.8283482000,0.00
DesRoll,9.8300050167,0.00
DesRoll,9.8316695333,0.00
DesRoll,9.8333412833,0.00
DesRoll,9.8350034000,0.00
DesRoll,9.8366722833,0.00
DesRoll,9.8383406000,0.00
DesRoll,9.8400088000,0.00
DesRoll,9.8416728000,0.00
DesRoll,9.8433403500,0.00
DesRoll,9.8450049667,0.00
DesRoll,9.8466651167,0.00
DesRoll,9.8483383167,0.00
DesRoll,9.8499974500,0.00
DesRoll,9.8516738167,0.00
DesRoll,9.8533402167,0.00
DesRoll,9.8549982000,0.00
DesRoll,9.8566653167,0.00
DesRoll,9.8583352167,0.00
DesRoll,9.8599967000,0.00
DesRoll,9.8616694833,0.00
DesRoll,9.8633405500,0.00
DesRoll,9.8650146667,0.00
DesRoll,9.8666668833,0.00
DesRoll,9.8683478500,0.00
DesRoll,9.8700039000,0.00
DesRoll,9.8716726667,0.00
DesRoll,9.8733378833,0.00
DesRoll,9.8750087333,0.00
DesRoll,9.8766684167,0.00
DesRoll,9.8783393500,0.00
DesRoll,9.8799970000,0.00
DesRoll,9.8816777833,0.00
DesRoll,9.8833403000,0.00
DesRoll,9.8850044667,0.00
DesRoll,9.8866652500,0.00
DesRoll,9.8883383833,0.00
DesRoll,9.8900000667,0.00
DesRoll,9.8916702833,0.00
DesRoll,9.8933368167,0.00
DesRoll,9.8949975000,0.00
DesRoll,9.8966635667,0.00
DesRoll,9.8983335000,0.00
DesRoll,9.9000040500,0.00
DesRoll,9.9016682667,0.00
DesRoll,9.9033379500,0.00
DesRoll,9.9050103500,0.00
DesRoll,9.9066692333,0.00
DesRoll,9.9083442167,0.00
DesRoll,9.9099976833,0.00
DesRoll,9.9116750667,0.00
DesRoll,9.9133322833,0.00
DesRoll,9.9150070333,0.00
DesRoll,9.9166642167,0.00
DesRoll,9.9183376667,0.00
DesRoll,9.9199993000,0.00
DesRoll,9.9216639167,0.00
DesRoll,9.9233473333,0.00
DesRoll,9.9250072000,0.00
DesRoll,9.9266721000,0.00
DesRoll,9.9283390667,0.00
DesRoll,9.9300031167,0.00
DesRoll,9.9316652500,0.00
DesRoll,9.9333360500,0.00
DesRoll,9.9350003833,0.00
DesRoll,9.9366697833,0.00
DesRoll,9.9383383833,0.00
DesRoll,9.9399996000,0.00
DesRoll,9.9416690833,0.00
DesRoll,9.9433370667,0.00
DesRoll,9.9450038500,0.00
DesRoll,9.9466637333,0.00
DesRoll,9.9483390667,0.00
DesRoll,9.9499994833,0.00
DesRoll,9.9516666833,0.00
DesRoll,9.9533379500,0.00
DesRoll,9.9550050000,0.00
DesRoll,9.9566709667,0.00
DesRoll,9.9583377500,0.00
DesRoll,9.9600037667,0.00
DesRoll,9.9616649667,0.00
DesRoll,9.9633517833,0.00
DesRoll,9.9650056333,0.00
DesRoll,9.9666708000,0.00
DesRoll,9.9683569500,0.00
DesRoll,9.9700332167,0.00
DesRoll,9.9716641667,0.00
DesRoll,9.9733394167,0.00
DesRoll,9.9750046000,0.00
DesRoll,9.9766752333,0.00
DesRoll,9.9783380667,0.00
DesRoll,9.9800067333,0.00
DesRoll,9.9816651167,0.00
DesRoll,9.9833477167,0.00
DesRoll,9.9850048833,0.00
DesRoll,9.9866764167,0.00
DesRoll,9.9883357833,0.00
DesRoll,9.9900070667,0.00
DesRoll,9.9916704000,0.00
DesRoll,9.9933411167,0.00
DesRoll,9.9950047167,0.00
DesRoll,9.9966711167,0.00
DesRoll,9.9983409833,0.00
DesRoll,10.0000002167,0.00
DesRoll,10.0016713667,0.00
DesRoll,10.0033413500,0.00
DesRoll,10.0050123667,0.00
DesRoll,10.0066775333,0.00
DesRoll,10.0083447000,0.00
DesRoll,10.0100002833,0.00
DesRoll,10.0116652833,0.00
DesRoll,10.0133362667,0.00
DesRoll,10.0150042667,0.00
DesRoll,10.0166725667,0.00
DesRoll,10.0183319333,0.00
DesRoll,10.0200052167,0.00
DesRoll,10.0216767167,0.00
DesRoll,10.0233414000,0.00
DesRoll,10.0250110500,0.00
DesRoll,10.0266633333,0.00
DesRoll,10.0283424333,0.00
DesRoll,10.0300000167,0.00
DesRoll,10.0316711167,0.00
DesRoll,10.0333366167,0.00
DesRoll,10.0350082333,0.00
DesRoll,10.0366731333,0.00
DesRoll,10.0383403833,0.00
DesRoll,10.0400024667,0.00
DesRoll,10.0416835833,0.00
DesRoll,10.0433346833,0.00
DesRoll,10.0450091833,0.00
DesRoll,10.0466650333,0.00
DesRoll,10.0483425833,0.00
DesRoll,10.0500037500,0.00
DesRoll,10.0516717000,0.00
DesRoll,10.0533419333,0.00
DesRoll,10.0549988500,0.00
DesRoll,10.0566643000,0.00
DesRoll,10.0583406667,0.00
DesRoll,10.0599980333,0.00
DesRoll,10.0616840500,0.00
DesRoll,10.0633339333,0.00
DesRoll,10.0650125500,0.00
DesRoll,10.0666697000,0.00
DesRoll,10.0683528500,0.00
DesRoll,10.0700070167,0.00
DesRoll,10.0716757167,0.00
DesRoll,10.0733423167,0.00
DesRoll,10.0750075000,0.00
DesRoll,10.0766691667,0.00
DesRoll,10.0783438500,0.00
DesRoll,10.0799969333,0.00
DesRoll,10.0816846500,0.00
DesRoll,10.0833296167,0.00
DesRoll,10.0850115167,0.00
DesRoll,10.0866651000,0.00
DesRoll,10.0883508167,0.00
DesRoll,10.0900057500,0.00
DesRoll,10.0916743000,0.00
DesRoll,10.0933412000,0.00
DesRoll,10.0950084167,0.00
DesRoll,10.0966716333,0.00
DesRoll,10.0983352167,0.00
DesRoll,10.1000146500,0.00
DesRoll,10.1016711333,0.00
DesRoll,10.1033437000,0.00
DesRoll,10.1050059667,0.00
DesRoll,10.1066718167,0.00
DesRoll,10.1083582667,0.00
DesRoll,10.1100034667,0.00
DesRoll,10.1116733167,0.00
DesRoll,10.1133306667,0.00
DesRoll,10.1150033833,0.00
DesRoll,10.1166683333,0.00
DesRoll,10.1183356667,0.00
DesRoll,10.1200057500,0.00
DesRoll,10.1216732667,0.00
DesRoll,10.1233385667,0.00
DesRoll,10.1250076667,0.00
DesRoll,10.1266692667,0.00
DesRoll,10.1283419333,0.00
DesRoll,10.1300026500,0.00
DesRoll,10.1316711500,0.00
DesRoll,10.1333394167,0.00
DesRoll,10.1350038500,0.00
DesRoll,10.1366705000,0.00
DesRoll,10.1383396000,0.00
DesRoll,10.1399990500,0.00
DesRoll,10.1416979833,0.00
DesRoll,10.1433338167,0.00
DesRoll,10.1450112167,0.00
DesRoll,10.1466654500,0.00
DesRoll,10.1483459000,0.00
DesRoll,10.1500032833,0.00
DesRoll,10.1516751333,0.00
DesRoll,10.1533404000,0.00
DesRoll,10.1550031167,0.00
